episode_id,household_day,household_id,cost_inr,import_kwh,peak_kw,mean_kw,peak_to_average,overrides,discomfort,unserved_kwh,infeasible_steps,outage_steps,policy
validation:ires_ap_ires_fb4e227763fab472:2023-03-26:serve_preferred,validation:ires_ap_ires_fb4e227763fab472:2023-03-26,ires_ap_ires_fb4e227763fab472,35.26278290403663,5.877130484006103,0.4576927910122382,0.24488043683358762,1.869045959450287,0,0.0,0.0,0,12,serve_preferred (no demand response)
validation:ires_ap_ires_fb4e227763fab472:2023-09-18:serve_preferred,validation:ires_ap_ires_fb4e227763fab472:2023-09-18,ires_ap_ires_fb4e227763fab472,26.177087178027463,5.817130484006103,0.6445718846496932,0.24238043683358765,2.6593395616835203,0,0.0,0.0,0,12,serve_preferred (no demand response)
validation:ires_ap_ires_ff4b4085bf676700:2023-03-26:serve_preferred,validation:ires_ap_ires_ff4b4085bf676700:2023-03-26,ires_ap_ires_ff4b4085bf676700,28.475,4.85,0.28708333333333336,0.2020833333333333,1.4206185567010312,0,0.0,0.0,0,0,serve_preferred (no demand response)
validation:ires_ap_ires_01bd8edac769c90e:2023-03-26:peak_aware,validation:ires_ap_ires_01bd8edac769c90e:2023-03-26,ires_ap_ires_01bd8edac769c90e,0.0,0.0,0.4041111111111111,0.0986759259259259,4.095336398611242,0,0.0,0.0,0,16,peak_aware (rule-based)
validation:ires_ap_ires_01bd8edac769c90e:2023-12-20:peak_aware,validation:ires_ap_ires_01bd8edac769c90e:2023-12-20,ires_ap_ires_01bd8edac769c90e,0.0,0.0,0.174,0.09346759259259257,1.861607806231116,0,0.0,0.0,0,16,peak_aware (rule-based)
validation:ires_ap_ires_05365b4dab5629fc:2023-12-20:peak_aware,validation:ires_ap_ires_05365b4dab5629fc:2023-12-20,ires_ap_ires_05365b4dab5629fc,19.640832749999994,4.3646294999999995,0.5195678958333333,0.1818595625,2.8569731978395874,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_084ee3386ec1b410:2023-03-26:peak_aware,validation:ires_ap_ires_084ee3386ec1b410:2023-03-26,ires_ap_ires_084ee3386ec1b410,26.987423642300726,8.99580788076691,1.8210201472135064,0.690138898809895,2.638628470810371,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_084ee3386ec1b410:2023-09-18:peak_aware,validation:ires_ap_ires_084ee3386ec1b410:2023-09-18,ires_ap_ires_084ee3386ec1b410,11.332452870203761,3.77748429006792,1.3067436496354032,0.4198324298048346,3.112536233189186,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_12f6a982121a4bef:2023-09-18:peak_aware,validation:ires_ap_ires_12f6a982121a4bef:2023-09-18,ires_ap_ires_12f6a982121a4bef,46.74903082061698,7.791505136769495,0.4806157695930484,0.32464604736539565,1.480430066817064,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_12f6a982121a4bef:2023-12-20:peak_aware,validation:ires_ap_ires_12f6a982121a4bef:2023-12-20,ires_ap_ires_12f6a982121a4bef,46.74903082061697,7.791505136769495,0.4806157695930484,0.32464604736539565,1.480430066817064,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_130141123a7cf920:2023-03-26:peak_aware,validation:ires_ap_ires_130141123a7cf920:2023-03-26,ires_ap_ires_130141123a7cf920,6.021666666666666,2.0072222222222225,0.14405555555555555,0.08363425925925927,1.7224467201771378,0,0.0,0.0,0,8,peak_aware (rule-based)
validation:ires_ap_ires_1404e450d3588c6a:2023-12-20:peak_aware,validation:ires_ap_ires_1404e450d3588c6a:2023-12-20,ires_ap_ires_1404e450d3588c6a,6.067087006552621,2.02236233551754,0.2483043311491263,0.08426509731323084,2.946704377805767,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_1414f20af1d506a6:2023-09-18:peak_aware,validation:ires_ap_ires_1414f20af1d506a6:2023-09-18,ires_ap_ires_1414f20af1d506a6,5.86509067977191,1.9550302265906363,0.1776057930672269,0.08145959277460985,2.180293161526642,0,0.0,0.0,0,8,peak_aware (rule-based)
validation:ires_ap_ires_19d0506700a3643b:2023-09-18:peak_aware,validation:ires_ap_ires_19d0506700a3643b:2023-09-18,ires_ap_ires_19d0506700a3643b,39.093387904450495,6.51556465074175,0.4549782127980299,0.2714818604475729,1.6759064935238752,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_1e44bb6407a85380:2023-03-26:peak_aware,validation:ires_ap_ires_1e44bb6407a85380:2023-03-26,ires_ap_ires_1e44bb6407a85380,6.828254684614585,2.276084894871528,0.1990513696365638,0.094836870619647,2.0988816726658954,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_1e8ee985a4bd7206:2023-09-18:peak_aware,validation:ires_ap_ires_1e8ee985a4bd7206:2023-09-18,ires_ap_ires_1e8ee985a4bd7206,7.2899999999999965,2.429999999999999,0.27398079306722684,0.10124999999999995,2.705983141404711,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_1e8ee985a4bd7206:2023-12-20:peak_aware,validation:ires_ap_ires_1e8ee985a4bd7206:2023-12-20,ires_ap_ires_1e8ee985a4bd7206,7.424999999999997,2.4749999999999988,0.27398079306722684,0.10312499999999995,2.6567834479246253,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_1ef0f8f023ea955f:2023-03-26:peak_aware,validation:ires_ap_ires_1ef0f8f023ea955f:2023-03-26,ires_ap_ires_1ef0f8f023ea955f,5.864003673219285,1.9546678910730952,0.1646654422602374,0.08144449546137897,2.0218118035775894,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_1ef0f8f023ea955f:2023-09-18:peak_aware,validation:ires_ap_ires_1ef0f8f023ea955f:2023-09-18,ires_ap_ires_1ef0f8f023ea955f,5.504003673219286,1.8346678910730951,0.20478634862278242,0.07644449546137896,2.678889400561796,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_1ef0f8f023ea955f:2023-12-20:peak_aware,validation:ires_ap_ires_1ef0f8f023ea955f:2023-12-20,ires_ap_ires_1ef0f8f023ea955f,5.864003673219286,1.9546678910730952,0.20478634862278242,0.08144449546137897,2.514428353477765,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_22f06c1f98013837:2023-03-26:peak_aware,validation:ires_ap_ires_22f06c1f98013837:2023-03-26,ires_ap_ires_22f06c1f98013837,7.975821596244129,2.6586071987480437,0.5633411580594679,0.11077529994783515,5.085440150690173,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_235a959de80b0663:2023-03-26:peak_aware,validation:ires_ap_ires_235a959de80b0663:2023-03-26,ires_ap_ires_235a959de80b0663,46.935236571428575,7.82253942857143,0.8224199359243698,0.3259391428571429,2.5232315723577616,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_235a959de80b0663:2023-12-20:peak_aware,validation:ires_ap_ires_235a959de80b0663:2023-12-20,ires_ap_ires_235a959de80b0663,45.85523657142858,7.64253942857143,0.8224199359243698,0.3184391428571429,2.5826596835594455,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_2c7c3773976fe166:2023-12-20:peak_aware,validation:ires_ap_ires_2c7c3773976fe166:2023-12-20,ires_ap_ires_2c7c3773976fe166,6.4888576813225285,2.1629525604408424,0.5447794920676604,0.09012302335170176,6.044842614097384,0,0.0,0.0,0,16,peak_aware (rule-based)
validation:ires_ap_ires_2edf1cbd902d9ca4:2023-12-20:peak_aware,validation:ires_ap_ires_2edf1cbd902d9ca4:2023-12-20,ires_ap_ires_2edf1cbd902d9ca4,20.32801995774559,4.517337768387909,0.4274771760565337,0.18822240701616288,2.271127985414753,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_4cc5e2e80dd0090f:2023-09-18:peak_aware,validation:ires_ap_ires_4cc5e2e80dd0090f:2023-09-18,ires_ap_ires_4cc5e2e80dd0090f,55.57273407920332,9.26212234653389,0.578490403467606,0.3859217644389121,1.4989836199279085,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_4cc5e2e80dd0090f:2023-12-20:peak_aware,validation:ires_ap_ires_4cc5e2e80dd0090f:2023-12-20,ires_ap_ires_4cc5e2e80dd0090f,54.06516691502422,9.010861152504036,0.578490403467606,0.37545254802100153,1.5407816687270086,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_5532f5f335874be3:2023-12-20:peak_aware,validation:ires_ap_ires_5532f5f335874be3:2023-12-20,ires_ap_ires_5532f5f335874be3,6.172499999999999,2.0575,0.1985,0.08572916666666668,2.3154313487241795,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_5668090f01e6b360:2023-03-26:peak_aware,validation:ires_ap_ires_5668090f01e6b360:2023-03-26,ires_ap_ires_5668090f01e6b360,6.097999999999997,2.0326666666666666,0.22447099781579297,0.08469444444444445,2.6503627160933245,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_5668090f01e6b360:2023-09-18:peak_aware,validation:ires_ap_ires_5668090f01e6b360:2023-09-18,ires_ap_ires_5668090f01e6b360,4.657999999999998,1.5526666666666664,0.22447099781579297,0.06469444444444443,3.4697105716481533,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_56f4f01b639df42b:2023-09-18:peak_aware,validation:ires_ap_ires_56f4f01b639df42b:2023-09-18,ires_ap_ires_56f4f01b639df42b,6.697735410414165,2.232578470138055,0.32995637379951986,0.09302410292241896,3.5469987178989486,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_56f4f01b639df42b:2023-12-20:peak_aware,validation:ires_ap_ires_56f4f01b639df42b:2023-12-20,ires_ap_ires_56f4f01b639df42b,5.530372691326528,1.8434575637755097,0.26995637379951976,0.07681073182397957,3.514565834604403,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_58e0d520424e248c:2023-09-18:peak_aware,validation:ires_ap_ires_58e0d520424e248c:2023-09-18,ires_ap_ires_58e0d520424e248c,38.917508187274905,6.486251364545819,0.3833118374016273,0.27026047352274246,1.418305209064808,0,0.0,0.0,0,12,peak_aware (rule-based)
validation:ires_ap_ires_58e0d520424e248c:2023-12-20:peak_aware,validation:ires_ap_ires_58e0d520424e248c:2023-12-20,ires_ap_ires_58e0d520424e248c,39.46423362545017,6.577372270908363,0.3833118374016273,0.2740571779545151,1.3986564419241192,0,0.0,0.0,0,12,peak_aware (rule-based)
validation:ires_ap_ires_5d07d2b8c8855c8c:2023-09-18:peak_aware,validation:ires_ap_ires_5d07d2b8c8855c8c:2023-09-18,ires_ap_ires_5d07d2b8c8855c8c,6.403499999999999,2.1345,0.1695,0.0889375,1.9058327477160928,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_5dddbfa03f901020:2023-09-18:peak_aware,validation:ires_ap_ires_5dddbfa03f901020:2023-09-18,ires_ap_ires_5dddbfa03f901020,6.312670339885954,2.1042234466286516,0.23789745973389356,0.08767597694286049,2.713371074141943,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_5fe708b5bfa66820:2023-12-20:peak_aware,validation:ires_ap_ires_5fe708b5bfa66820:2023-12-20,ires_ap_ires_5fe708b5bfa66820,6.688088157262905,2.2293627190876353,0.433120906362545,0.09289011329531814,4.662723415844678,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_62a572f9e408f817:2023-03-26:peak_aware,validation:ires_ap_ires_62a572f9e408f817:2023-03-26,ires_ap_ires_62a572f9e408f817,5.883090679771907,1.961030226590636,0.17448488670468185,0.08170959277460983,2.135427197464882,0,0.0,0.0,0,8,peak_aware (rule-based)
validation:ires_ap_ires_62a572f9e408f817:2023-09-18:peak_aware,validation:ires_ap_ires_62a572f9e408f817:2023-09-18,ires_ap_ires_62a572f9e408f817,5.298090679771907,1.766030226590636,0.15460579306722688,0.07358459277460984,2.1010620190667573,0,0.0,0.0,0,8,peak_aware (rule-based)
validation:ires_ap_ires_648abb2a4a02e24d:2023-03-26:peak_aware,validation:ires_ap_ires_648abb2a4a02e24d:2023-03-26,ires_ap_ires_648abb2a4a02e24d,6.285374999999999,2.095125,0.183375,0.087296875,2.100590656882048,0,0.0,0.0,0,20,peak_aware (rule-based)
validation:ires_ap_ires_65224b0c58f350ff:2023-03-26:peak_aware,validation:ires_ap_ires_65224b0c58f350ff:2023-03-26,ires_ap_ires_65224b0c58f350ff,6.2710256594468765,2.0903418864822916,0.18092989994354547,0.08709757860342882,2.0773241098624835,0,0.0,0.0,0,16,peak_aware (rule-based)
validation:ires_ap_ires_65224b0c58f350ff:2023-12-20:peak_aware,validation:ires_ap_ires_65224b0c58f350ff:2023-12-20,ires_ap_ires_65224b0c58f350ff,5.537887422948051,1.8459624743160172,0.18092989994354547,0.07691510309650072,2.352332541458648,0,0.0,0.0,0,16,peak_aware (rule-based)
validation:ires_ap_ires_6943422d47183ef7:2023-03-26:peak_aware,validation:ires_ap_ires_6943422d47183ef7:2023-03-26,ires_ap_ires_6943422d47183ef7,6.551999999999999,2.1839999999999997,0.185,0.09099999999999998,2.0329670329670333,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_6de9636e51bb1995:2023-03-26:peak_aware,validation:ires_ap_ires_6de9636e51bb1995:2023-03-26,ires_ap_ires_6de9636e51bb1995,6.728435291666667,2.2428117638888887,0.8568179027777778,0.09345049016203703,9.168682810460508,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_731d3dd30c988ab1:2023-03-26:peak_aware,validation:ires_ap_ires_731d3dd30c988ab1:2023-03-26,ires_ap_ires_731d3dd30c988ab1,6.047999999999999,2.0159999999999996,0.2516991029263818,0.08399999999999998,2.9964178919807365,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_731d3dd30c988ab1:2023-09-18:peak_aware,validation:ires_ap_ires_731d3dd30c988ab1:2023-09-18,ires_ap_ires_731d3dd30c988ab1,4.697999999999999,1.5659999999999996,0.19169910292638181,0.06524999999999999,2.9379172862280742,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_7afa36c8b86b3fd4:2023-03-26:peak_aware,validation:ires_ap_ires_7afa36c8b86b3fd4:2023-03-26,ires_ap_ires_7afa36c8b86b3fd4,119.41736159944625,13.647698468508143,1.2575785121299021,0.5686541028545059,2.2114999361073147,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_7afa36c8b86b3fd4:2023-12-20:peak_aware,validation:ires_ap_ires_7afa36c8b86b3fd4:2023-12-20,ires_ap_ires_7afa36c8b86b3fd4,11.302486066302716,1.8837476777171194,0.1582350105038147,0.07848948657154664,2.016002619147935,0,181.23592573265182,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_7c6df18722ef1c30:2023-03-26:peak_aware,validation:ires_ap_ires_7c6df18722ef1c30:2023-03-26,ires_ap_ires_7c6df18722ef1c30,6.6019999999999985,2.2006666666666663,0.24397099781579296,0.09169444444444443,2.6606955229835045,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_7c6df18722ef1c30:2023-09-18:peak_aware,validation:ires_ap_ires_7c6df18722ef1c30:2023-09-18,ires_ap_ires_7c6df18722ef1c30,5.821999999999998,1.940666666666666,0.16397099781579297,0.08086111111111109,2.0278103474299374,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_7c6df18722ef1c30:2023-12-20:peak_aware,validation:ires_ap_ires_7c6df18722ef1c30:2023-12-20,ires_ap_ires_7c6df18722ef1c30,6.001999999999998,2.000666666666666,0.21609190417833798,0.0833611111111111,2.592238770549873,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_841b733182a77b07:2023-03-26:peak_aware,validation:ires_ap_ires_841b733182a77b07:2023-03-26,ires_ap_ires_841b733182a77b07,6.551999999999999,2.1839999999999997,0.20998079306722686,0.09099999999999998,2.307481242496999,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_841b733182a77b07:2023-09-18:peak_aware,validation:ires_ap_ires_841b733182a77b07:2023-09-18,ires_ap_ires_841b733182a77b07,5.96843388205282,1.9894779606842734,0.20998079306722686,0.08289491502851139,2.5330961856346046,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_87986a9a0a98ec26:2023-09-18:peak_aware,validation:ires_ap_ires_87986a9a0a98ec26:2023-09-18,ires_ap_ires_87986a9a0a98ec26,49.62003849487334,8.270006415812222,1.5036193375660971,0.3445836006588426,4.363583567793657,0,0.0,0.0,0,8,peak_aware (rule-based)
validation:ires_ap_ires_87986a9a0a98ec26:2023-12-20:peak_aware,validation:ires_ap_ires_87986a9a0a98ec26:2023-12-20,ires_ap_ires_87986a9a0a98ec26,7.257018040529644,1.2095030067549408,0.26212090636254504,0.0503959586147892,5.201228701017764,0,181.23592573265182,0.0,0,8,peak_aware (rule-based)
validation:ires_ap_ires_8a2a996e111c76fa:2023-09-18:peak_aware,validation:ires_ap_ires_8a2a996e111c76fa:2023-09-18,ires_ap_ires_8a2a996e111c76fa,49.07247175020008,8.178745291700013,0.6749691286306189,0.34078105382083385,1.9806533287659969,0,0.0,0.0,0,16,peak_aware (rule-based)
validation:ires_ap_ires_8a2a996e111c76fa:2023-12-20:peak_aware,validation:ires_ap_ires_8a2a996e111c76fa:2023-12-20,ires_ap_ires_8a2a996e111c76fa,46.550609031112444,7.758434838518741,0.47309003499316393,0.3232681182716142,1.4634602308529148,0,0.0,0.0,0,16,peak_aware (rule-based)
validation:ires_ap_ires_90f9f549400c9f12:2023-03-26:peak_aware,validation:ires_ap_ires_90f9f549400c9f12:2023-03-26,ires_ap_ires_90f9f549400c9f12,39.063488082549675,6.5105813470916125,0.4812703751306078,0.27127422279548385,1.774110234916946,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_90f9f549400c9f12:2023-09-18:peak_aware,validation:ires_ap_ires_90f9f549400c9f12:2023-09-18,ires_ap_ires_90f9f549400c9f12,28.96011606191226,6.435581347091612,0.4812703751306078,0.26814922279548387,1.7947856425363216,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_9e357c36749313ab:2023-03-26:peak_aware,validation:ires_ap_ires_9e357c36749313ab:2023-03-26,ires_ap_ires_9e357c36749313ab,6.552,2.1839999999999997,0.2411991029263818,0.09099999999999998,2.6505395925976027,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_a2864aa7c87727f2:2023-03-26:peak_aware,validation:ires_ap_ires_a2864aa7c87727f2:2023-03-26,ires_ap_ires_a2864aa7c87727f2,89.0714898974854,14.845248316247568,2.0,0.618552013176982,3.2333578379733665,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_a2864aa7c87727f2:2023-09-18:peak_aware,validation:ires_ap_ires_a2864aa7c87727f2:2023-09-18,ires_ap_ires_a2864aa7c87727f2,58.14468649673875,9.690781082789792,2.0,0.40378254511624134,4.953161111568698,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_a2864aa7c87727f2:2023-12-20:peak_aware,validation:ires_ap_ires_a2864aa7c87727f2:2023-12-20,ires_ap_ires_a2864aa7c87727f2,16.1287396948075,2.6881232824679167,0.5458450704225352,0.11200513676949653,4.873393186830969,0,181.23592573265182,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_a4ce0e68c6597377:2023-03-26:peak_aware,validation:ires_ap_ires_a4ce0e68c6597377:2023-03-26,ires_ap_ires_a4ce0e68c6597377,6.176116078806523,2.0587053596021736,0.2890965221296852,0.0857793899834239,3.3702328984334176,0,105.78410125004498,0.0,0,8,peak_aware (rule-based)
validation:ires_ap_ires_a4ce0e68c6597377:2023-09-18:peak_aware,validation:ires_ap_ires_a4ce0e68c6597377:2023-09-18,ires_ap_ires_a4ce0e68c6597377,5.951116078806523,1.9837053596021739,0.3049756157671402,0.0826543899834239,3.6897691196838083,0,3.36688940742221,0.0,0,8,peak_aware (rule-based)
validation:ires_ap_ires_a559016f674e44e8:2023-09-18:peak_aware,validation:ires_ap_ires_a559016f674e44e8:2023-09-18,ires_ap_ires_a559016f674e44e8,54.85333485714283,9.142222476190474,0.5417024898792849,0.38092593650793644,1.4220677511361812,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_a559016f674e44e8:2023-12-20:peak_aware,validation:ires_ap_ires_a559016f674e44e8:2023-12-20,ires_ap_ires_a559016f674e44e8,55.93333485714283,9.322222476190474,0.6617024898792849,0.3884259365079364,1.7035486760441005,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_ae7e73d3681eb798:2023-03-26:peak_aware,validation:ires_ap_ires_ae7e73d3681eb798:2023-03-26,ires_ap_ires_ae7e73d3681eb798,78.3564383452266,8.955021525168753,0.610195616360394,0.3731258968820314,1.6353612050500885,0,0.0,0.0,0,16,peak_aware (rule-based)
validation:ires_ap_ires_ae7e73d3681eb798:2023-09-18:peak_aware,validation:ires_ap_ires_ae7e73d3681eb798:2023-09-18,ires_ap_ires_ae7e73d3681eb798,51.62782633411112,8.604637722351853,0.828195616360394,0.3585265717646606,2.3099978678959046,0,0.0,0.0,0,16,peak_aware (rule-based)
validation:ires_ap_ires_ae7e73d3681eb798:2023-12-20:peak_aware,validation:ires_ap_ires_ae7e73d3681eb798:2023-12-20,ires_ap_ires_ae7e73d3681eb798,54.29480520735056,9.049134201225092,0.8101956163603939,0.37704725838437886,2.1487906312647,0,0.0,0.0,0,16,peak_aware (rule-based)
validation:ires_ap_ires_afd3b566cac02076:2023-09-18:peak_aware,validation:ires_ap_ires_afd3b566cac02076:2023-09-18,ires_ap_ires_afd3b566cac02076,5.470450269463417,1.8234834231544728,0.230919173348917,0.0759784759647697,3.039270930572383,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_b227a2fc35b0ddd3:2023-03-26:peak_aware,validation:ires_ap_ires_b227a2fc35b0ddd3:2023-03-26,ires_ap_ires_b227a2fc35b0ddd3,5.172977568953636,1.7243258563178792,0.14818169291073235,0.07184691067991163,2.062464363581382,0,0.0,0.0,0,12,peak_aware (rule-based)
validation:ires_ap_ires_b3fcd2002c542aef:2023-03-26:peak_aware,validation:ires_ap_ires_b3fcd2002c542aef:2023-03-26,ires_ap_ires_b3fcd2002c542aef,6.551999999999998,2.184,0.1325,0.09100000000000001,1.456043956043956,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_b3fcd2002c542aef:2023-12-20:peak_aware,validation:ires_ap_ires_b3fcd2002c542aef:2023-12-20,ires_ap_ires_b3fcd2002c542aef,6.281999999999998,2.0940000000000003,0.1325,0.08725000000000001,1.5186246418338107,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_b5750bf7036b75ea:2023-12-20:peak_aware,validation:ires_ap_ires_b5750bf7036b75ea:2023-12-20,ires_ap_ires_b5750bf7036b75ea,6.2192418127250875,2.0730806042416963,0.6274148884072408,0.08637835851007068,7.263565773064462,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_bd8dd8eca6636d7e:2023-12-20:peak_aware,validation:ires_ap_ires_bd8dd8eca6636d7e:2023-12-20,ires_ap_ires_bd8dd8eca6636d7e,6.256088157262905,2.085362719087635,0.399,0.08689011329531814,4.5920069023721615,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_c4323f162040eea8:2023-12-20:peak_aware,validation:ires_ap_ires_c4323f162040eea8:2023-12-20,ires_ap_ires_c4323f162040eea8,5.407999999999999,1.8026666666666664,0.161591904178338,0.0751111111111111,2.1513715053329023,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_c4a273b625fa8a8f:2023-03-26:peak_aware,validation:ires_ap_ires_c4a273b625fa8a8f:2023-03-26,ires_ap_ires_c4a273b625fa8a8f,5.84438738420368,1.9481291280678934,0.21294436576714018,0.08117204700282889,2.6233706507329915,0,0.0,0.0,0,16,peak_aware (rule-based)
validation:ires_ap_ires_ce96073bb198098c:2023-12-20:peak_aware,validation:ires_ap_ires_ce96073bb198098c:2023-12-20,ires_ap_ires_ce96073bb198098c,43.09577476840735,7.182629128067893,0.8878193657671402,0.2992762136694955,2.966555059225655,0,0.0,0.0,0,16,peak_aware (rule-based)
validation:ires_ap_ires_d1bd013cbc351df8:2023-12-20:peak_aware,validation:ires_ap_ires_d1bd013cbc351df8:2023-12-20,ires_ap_ires_d1bd013cbc351df8,41.77253571428571,6.962089285714285,0.48398214285714275,0.29008705357142855,1.6684031117506288,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_d38c01f7693943e8:2023-03-26:peak_aware,validation:ires_ap_ires_d38c01f7693943e8:2023-03-26,ires_ap_ires_d38c01f7693943e8,4.436660124216353,1.4788867080721175,0.2694969967709306,0.061620279503004895,4.373511430726124,0,0.0,0.0,0,8,peak_aware (rule-based)
validation:ires_ap_ires_da327c716d6d3305:2023-03-26:peak_aware,validation:ires_ap_ires_da327c716d6d3305:2023-03-26,ires_ap_ires_da327c716d6d3305,100.33610999999996,11.466984,0.8016309336530387,0.477791,1.6777857549703503,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_de66d101741ea8e9:2023-03-26:peak_aware,validation:ires_ap_ires_de66d101741ea8e9:2023-03-26,ires_ap_ires_de66d101741ea8e9,68.27462285714299,8.800317714285715,1.2408414346590748,0.36667990476190476,3.383990828362375,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_de66d101741ea8e9:2023-12-20:peak_aware,validation:ires_ap_ires_de66d101741ea8e9:2023-12-20,ires_ap_ires_de66d101741ea8e9,45.81190628571428,7.635317714285715,0.4471865050816101,0.3181382380952381,1.4056358259824775,0,0.0,0.0,0,0,peak_aware (rule-based)
validation:ires_ap_ires_de765bf9f02f472c:2023-09-18:peak_aware,validation:ires_ap_ires_de765bf9f02f472c:2023-09-18,ires_ap_ires_de765bf9f02f472c,5.763402000684075,1.921134000228025,0.28863361974954294,0.08004725000950104,3.6057905763818767,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_e6f467a1d91dfd92:2023-09-18:peak_aware,validation:ires_ap_ires_e6f467a1d91dfd92:2023-09-18,ires_ap_ires_e6f467a1d91dfd92,5.330320528711483,1.7767735095704944,0.36898656595971724,0.07403222956543727,4.9841341821749285,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_e6f467a1d91dfd92:2023-12-20:peak_aware,validation:ires_ap_ires_e6f467a1d91dfd92:2023-12-20,ires_ap_ires_e6f467a1d91dfd92,4.598798489395756,1.5329328297985856,0.24210747232226223,0.06387220124160774,3.7904983328576467,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_ee0c4b4c560879f0:2023-03-26:peak_aware,validation:ires_ap_ires_ee0c4b4c560879f0:2023-03-26,ires_ap_ires_ee0c4b4c560879f0,126.43988786604935,21.073314644341558,2.059832277800924,0.8780547768475649,2.3459040735433776,0,0.0,0.0,0,4,peak_aware (rule-based)
validation:ires_ap_ires_f8614745f422dec6:2023-03-26:peak_aware,validation:ires_ap_ires_f8614745f422dec6:2023-03-26,ires_ap_ires_f8614745f422dec6,10.088277439996345,3.3627591466654474,0.8863450704225352,0.14011496444439364,6.325841596843086,0,0.0,0.0,0,0,peak_aware (rule-based)
